0	0
0.004999999999999999	10088731.010655623
0.015000000000000001	11148896.527137801
0.025	12243842.556714602
0.034999999999999996	13354960.867612075
0.045	14487880.639674738
0.055	15620330.370359868
0.065	16738282.398104949
0.07500000000000001	17827325.056712348
0.085	18865421.063376874
0.095	19853286.02828272
0.10500000000000001	20768621.728967536
0.115	21598347.40474443
0.125	22330619.99448612
0.13499999999999998	22955296.245305747
0.145	23458019.91121488
0.155	23845838.507223677
0.165	24108237.41970615
0.175	24244014.347294126
0.185	24254338.44163813
0.195	24142745.119329225
0.205	23914967.90821323
0.215	23578617.189027965
0.225	23138158.65194646
0.235	22614153.701506767
0.245	22012818.591289356
0.255	21346197.822197184
0.265	20626645.01134461
0.275	19866260.069871005
0.285	19076807.309553552
0.295	18269438.838550124
0.305	17454237.87103205
0.315	16640342.018091163
0.325	15835637.072555024
0.335	15046866.222257705
0.345	14276583.341933653
0.355	13535025.879211867
0.365	12822117.988489533
0.375	12139946.754610606
0.385	11489575.398136264
0.395	10871324.85311565
0.405	10285109.647069043
0.415	9730114.001270438
0.425	9205212.075749679
0.435	8708977.28524773
0.445	8048392.967501811
0.455	7586944.770456669
0.465	7196125.439821015
0.475	6822921.552807746
0.485	6465826.145462642
0.495	6137226.026608147
0.505	5810825.664906049
0.515	5511791.144408698
0.525	5227197.915864888
0.535	4946736.71856153
0.545	4693427.564820375
0.555	4455868.495907713
0.5650000000000001	4234535.952616412
0.575	4020483.76440816
0.585	3833224.4240050944
0.595	3662492.100529361
0.605	3508050.523569638
0.615	3369269.9700765675
0.625	3245227.1090648565
0.635	3127576.3074419606
0.645	3030303.792729325
0.655	2944146.9967951374
0.665	2867642.639204196
0.675	2798013.438770336
0.685	2736870.9738350655
0.695	2681425.6268673344
0.705	2630760.3868443356
0.715	2583924.958884994
0.725	2540276.6682131193
0.735	2494750.3707276527
0.745	2456262.471259316
0.755	2419627.3432140653
0.765	2384675.0690965047
0.775	2351172.8707182594
0.785	2318727.434319704
0.795	2287358.459844767
0.805	2256973.299501009
0.8150000000000001	2227542.0594143416
0.825	2200254.5568056125
0.835	2172530.4497047956
0.845	2145547.643615968
0.855	2119257.9516673894
0.865	2093518.808594528
0.875	2068280.0905614062
0.885	2043503.7295532075
0.895	2019156.872886039
0.905	1995176.5674346113
0.915	1971485.645988114
0.925	1948133.3022918496
0.935	1925002.7333291378
0.9450000000000001	1902155.1201009394
0.955	1879521.4022639724
0.965	1857122.624072729
0.975	1834974.7076345626
0.985	1813032.4485753092
0.9950000000000001	1791364.823442737
1.0050000000000001	1769975.5857393907
1.015	1748895.737476799
1.025	1728160.7960135997
1.035	1707786.047102033
1.045	1685448.2509326637
1.055	1665905.5836801694
1.065	1646812.0393382632
1.075	1628130.646916053
1.085	1609821.2611176968
1.095	1591849.2232497416
1.105	1574288.3731794662
1.115	1557046.297850007
1.125	1540124.581495506
1.135	1523467.7221385562
1.145	1507000.031302991
1.155	1490724.1686659928
1.165	1474636.959340875
1.175	1458694.2551048382
1.185	1442850.7755108897
1.195	1429130.5268205784
1.205	1413576.562402348
1.215	1398133.9767980177
1.225	1382822.5278894892
1.235	1367659.8386296176
1.245	1352657.2797929393
1.2550000000000001	1337848.4076359237
1.2650000000000001	1323225.5118357728
1.275	1308816.5904012104
1.285	1294644.4495790007
1.295	1280709.622608574
1.305	1267016.7941832936
1.315	1253564.580303513
1.325	1240329.180155374
1.335	1227345.504920377
1.345	1214611.299051895
1.355	1202094.2847019697
1.365	1189756.9265228165
1.375	1178261.5921781347
1.385	1166313.2718271264
1.395	1154520.5922383468
1.405	1142879.1214335046
1.415	1131379.4020223967
1.425	1120013.6900274782
1.435	1108765.512261722
1.445	1097610.694369197
1.455	1086596.9227051984
1.465	1075672.177553004
1.475	1064843.840895554
1.485	1054114.1457893336
1.495	1043463.4222972092
1.5050000000000001	1032879.8610707712
1.5150000000000001	1022392.8487903775
1.5250000000000001	1012003.93099721
1.535	1001715.1158962945
1.545	991507.4098072939
1.555	981453.1243554809
1.565	971533.6232680514
1.575	961739.9555817865
1.585	952117.572143497
1.595	942673.4132810227
1.605	933425.4823686817
1.615	924344.5775392301
1.625	915488.5412797112
1.635	906785.6467714905
1.645	898238.4418897569
1.655	889841.9334269222
1.665	881546.4018123396
1.675	873360.6871664148
1.685	865265.1946065626
1.695	857213.3251737503
1.705	849208.1682687205
1.715	841655.8076418933
1.725	833684.1489459852
1.735	825737.9607758459
1.745	817852.3989853445
1.7550000000000001	809954.022581975
1.7650000000000001	803117.4288246797
1.7750000000000001	795330.4833118492
1.785	787619.3853015502
1.795	779954.3476721154
1.805	772390.95121339
1.815	764917.6469562585
1.825	757505.2069110705
1.835	750198.4508504114
1.845	742955.5087118187
1.855	735767.4965423633
1.865	728669.8213265857
1.875	721590.2922887387
1.885	714556.0271369753
1.895	707559.9394471892
1.905	700566.3802264446
1.915	693621.6867842292
1.925	686682.0894711697
1.935	679770.281952492
1.945	672909.9952901611
1.955	666092.1717666482
1.965	659339.5212550573
1.975	652667.2174126542
1.985	646083.5472723263
1.9949999999999999	639603.6571401829
2.0050000000000003	633243.1370614659
2.015	626990.8922566423
2.0250000000000004	621136.6522670563
2.035	615093.5360924836
2.0450000000000004	609166.2219907084
2.055	603315.9528338524
2.0650000000000004	597581.4846623386
2.075	591906.3042963536
2.0850000000000004	586294.942235092
2.095	580725.6747400551
2.1050000000000004	575190.4335004382
2.115	569698.0125091071
2.1250000000000004	564902.238375175
2.1350000000000002	559453.4044014416
2.1450000000000005	554041.7764029617
2.1550000000000002	548648.2091426586
2.1650000000000005	543280.3217760741
2.1750000000000003	537943.495310493
2.185	532643.8891964741
2.1950000000000003	527388.9199636577
2.205	522174.1576430752
2.2150000000000003	517022.60960199556
2.225	511905.23961297324
2.2350000000000003	506842.2919112843
2.245	501813.1570330913
2.2550000000000003	496830.0717164811
2.265	491898.2288220991
2.2750000000000004	486983.96724106895
2.285	482102.9131294241
2.2950000000000004	477256.54792842106
2.305	472641.2059998197
2.3150000000000004	467827.25935880264
2.325	463057.09211889555
2.3350000000000004	458286.34175222093
2.345	453548.23481155426
2.3550000000000004	448849.1954360849
2.365	444192.263435343
2.3750000000000004	439585.3873681846
2.3850000000000002	435021.56869636185
2.3950000000000005	430520.9204905541
2.4050000000000002	426058.8771274687
2.4150000000000005	421666.5288081826
2.4250000000000003	417337.09490513394
2.435	413083.18522708816
2.4450000000000003	408871.3937717367
2.455	405173.35811178834
2.4650000000000003	401066.2819750995
2.475	396998.81362094637
2.4850000000000003	392979.14059605805
2.495	388993.993868915
2.5050000000000003	385050.3449046537
2.515	381137.5800561455
2.5250000000000004	377251.34005948633
2.535	373393.96243338106
2.5450000000000004	369577.7096233873
2.555	365784.5000463067
2.5650000000000004	362009.8646922752
2.575	358409.9166413441
2.5850000000000004	354670.5653163666
2.595	350963.8436130408
2.6050000000000004	347258.5027120608
2.615	343565.8941226209
2.6250000000000004	339875.4194709435
2.6350000000000002	336190.44399163395
2.6450000000000005	332523.59588630864
2.6550000000000002	328847.5207893548
2.6650000000000005	325185.796693124
2.6750000000000003	321518.8863596421
2.685	317861.3417238116
2.6950000000000003	314200.479178721
2.705	310536.21271101205
2.7150000000000003	306877.53047202446
2.725	303212.6692525544
2.7350000000000003	299549.44388181
2.745	295897.2959433159
2.7550000000000003	292576.76695052866
2.765	288941.707123234
2.7750000000000004	285327.5269294479
2.785	281713.4276547827
2.7950000000000004	278121.6307530126
2.805	274548.2251469593
2.8150000000000004	271001.2576182373
2.825	267578.100082527
2.8350000000000004	264080.95005959814
2.845	260620.14381824154
2.8550000000000004	257179.13233719964
2.865	253769.50029172952
2.8750000000000004	250368.7629487584
2.8850000000000002	246990.0532686971
2.8950000000000005	243616.9327200319
2.9050000000000002	240260.08597881137
2.9150000000000005	236890.23700730078
2.9250000000000003	233526.94191962978
2.935	230162.41780771234
2.9450000000000003	226779.14161168
2.955	223398.21281737232
2.9650000000000003	220009.66792113901
2.975	216633.41915265238
2.9850000000000003	213277.39524391072
2.995	209945.4293013112
3.0050000000000003	206649.2793663449
3.015	203415.3686440746
3.0250000000000004	200257.77447594202
3.035	197194.48606969384
3.0450000000000004	194461.72173402944
3.055	191639.02518269248
3.0650000000000004	188967.28195040842
3.075	186438.4924627983
3.0850000000000004	184164.58849187577
3.095	181975.5891020254
3.1050000000000004	179969.77587512528
3.115	178131.61423083482
3.1250000000000004	176454.50377634916
3.1350000000000002	174948.96644570655
3.1450000000000005	173599.59834007337
3.1550000000000002	172385.54923719773
3.1650000000000005	171304.86892097813
3.1750000000000003	170335.8028598945
3.1850000000000005	169488.9448084382
3.1950000000000003	168727.15511788227
3.205	168052.93712573958
3.2150000000000003	167445.5853104566
3.225	166906.68734771595
3.2350000000000003	166409.44544687343
3.245	165970.3942448339
3.2550000000000003	165565.38066107576
3.265	165207.6472743944
3.2750000000000004	164887.45417550963
3.285	164596.33294011027
3.2950000000000004	164330.34875385524
3.305	164095.9747897035
3.3150000000000004	164022.3023435877
3.325	163918.4222427613
3.3350000000000004	163759.3151297241
3.345	163620.61130502593
3.3550000000000004	163491.94462563284
3.365	163391.73519746246
3.3750000000000004	163307.5663978056
3.3850000000000002	163227.12784223436
3.3950000000000005	163160.40589510225
3.4050000000000002	163097.84674759037
3.4150000000000005	163049.11524862619
3.4250000000000003	162998.11004041487
3.4350000000000005	162950.07039853794
3.4450000000000003	162902.26589487088
3.455	162856.47569795605
3.4650000000000003	162803.86551320154
3.475	162744.1493815321
3.4850000000000003	162673.868190505
3.495	162592.2278842562
3.5050000000000003	162500.28264534008
3.515	162390.54598591477
3.5250000000000004	162267.06271255665
3.535	162130.22469076797
3.5450000000000004	161983.5250866743
3.555	161813.26418269082
3.5650000000000004	161625.89010723887
3.575	161496.1031761455
3.5850000000000004	161276.47506934442
3.595	161169.8883084372
3.6050000000000004	160934.18157588434
3.615	160691.4751123698
3.6250000000000004	160449.73401421175
3.6350000000000002	160209.17395097754
3.6450000000000005	159973.57592833808
3.6550000000000002	159743.8546017502
3.6650000000000005	159516.90249815534
3.6750000000000003	159312.67772041165
3.6850000000000005	159118.35112947304
3.6950000000000003	158939.32283524628
3.705	158768.2262616967
3.7150000000000003	158622.0588249213
3.725	158497.3655107562
3.7350000000000003	158389.6353116468
3.745	158294.46680589617
3.7550000000000003	158219.4704796321
3.765	158155.47382453663
3.7750000000000004	158102.93845819074
3.785	158053.6068546243
3.7950000000000004	158009.3067107708
3.805	157968.77688006256
3.8150000000000004	158000.84347817395
3.825	157962.02738458026
