5.0	0.0	0
15.0	0.0	0
25.0	0.0	0
35.0	0.0	0
45.0	0.0	0
55.0	0.0	0
65.0	0.0	0
75.0	0.0	0
85.0	0.0	0
95.0	0.0	0
105.0	0.0	0
115.0	0.0	0
125.0	0.0	0
135.0	0.0	0
145.0	0.0	0
155.0	0.0	0
165.0	0.0	0
175.0	0.0	0
185.0	0.0	0
195.0	0.0	0
205.0	0.0	0
215.0	0.0	0
225.0	0.0	0
235.0	0.0	0
245.0	0.0	0
255.0	0.0	0
265.0	0.0	0
275.0	0.0	0
285.0	0.0	0
295.0	0.0	0
305.0	0.0	0
315.0	0.0	0
325.0	0.0	0
335.0	0.0	0
345.0	0.0	0
355.0	0.0	0
365.0	0.0	0
375.0	0.0	0
385.0	0.0	0
395.0	0.0	0
405.0	0.0	0
415.0	0.0	0
425.0	0.0	0
435.0	0.0	0
445.0	0.0	0
455.0	0.0	0
465.0	0.0	0
475.0	0.0	0
485.0	0.0	0
495.0	0.0	0
505.0	0.0	0
515.0	0.0	0
525.0	0.0	0
535.0	0.0	0
545.0	0.0	0
555.0	0.0	0
565.0	0.0	0
575.0	0.0	0
585.0	0.0	0
595.0	0.0	0
605.0	0.0	0
615.0	0.0	0
625.0	0.0	0
635.0	0.26163715923467346	0
645.0	0.7263178940335788	0
655.0	1.448535872117608	0
665.0	2.517783917767204	0
675.0	4.134329290740075	0
685.0	6.454688089673515	0
695.0	9.870809680354414	0
705.0	14.259720834426057	0
715.0	19.990558652259978	0
725.0	27.34449657102174	0
735.0	36.41393654161951	0
745.0	47.324720077396265	0
755.0	60.02860938169228	0
765.0	74.40941064336425	0
775.0	90.19156489417594	0
785.0	106.9715854602418	0
795.0	124.31920942627379	0
805.0	141.68921588105493	0
815.0	158.57231921883388	0
825.0	174.6294479885944	0
835.0	189.1093254079509	0
845.0	201.92213329958724	0
855.0	212.8303872175884	0
865.0	221.82068195824763	0
875.0	228.93523150347198	0
885.0	234.3345001823125	0
895.0	238.20410297906605	0
905.0	240.78462901376346	0
915.0	242.37084191992483	0
925.0	243.13245826278907	0
935.0	243.27729383755792	0
945.0	243.02171822701635	0
955.0	242.60638798323	0
965.0	241.82202753106387	0
975.0	240.67472396759825	0
985.0	239.5100771299548	0
995.0	238.40822562896193	0
1005.0	237.4161520926373	0
1015.0	236.42505749672222	0
1025.0	235.50557007889861	0
1035.0	234.67387421082114	0
1045.0	234.16994791784177	0
1055.0	233.4193879422814	0
1065.0	232.78375132051852	0
1075.0	232.2299488291722	0
1085.0	231.86755981937748	0
1095.0	231.44273543457174	0
1105.0	231.0592177302878	0
1115.0	230.76452685809153	0
1125.0	230.44704352448247	0
1135.0	230.19995375848097	0
1145.0	230.01647942680793	0
1155.0	229.7885866662312	0
1165.0	229.61535820659915	0
1175.0	229.43174654057117	0
1185.0	229.32028280784817	0
1195.0	229.4811494156317	0
1205.0	229.39981697886992	0
1215.0	229.3416512778124	0
1225.0	229.36896276205368	0
1235.0	229.3338683683191	0
1245.0	229.3024655735516	0
1255.0	229.26568018209073	0
1265.0	229.24385215314166	0
1275.0	229.21875554861003	0
1285.0	229.17602040769816	0
1295.0	229.0576113949042	0
1305.0	228.9258117025941	0
1315.0	228.75751254154358	0
1325.0	228.48273075922486	0
1335.0	228.167216636617	0
1345.0	228.01208866776733	0
1355.0	227.50239875344516	0
1365.0	227.02754728027494	0
1375.0	226.29291256473294	0
1385.0	225.47149900229027	0
1395.0	224.56306616554153	0
1405.0	223.50965264721782	0
1415.0	222.42230879838357	0
1425.0	221.31147163092209	0
1435.0	220.22373761336326	0
1445.0	219.16016630927246	0
1455.0	218.15049321485486	0
1465.0	217.14627133765373	0
1475.0	216.30052625921442	0
1485.0	215.51909096272436	0
1495.0	215.15000230362176	0
1505.0	214.73258060002442	0
1515.0	214.34921665293882	0
1525.0	214.04170509759462	0
1535.0	213.80799757926704	0
1545.0	213.7141904279481	0
1555.0	213.62001052863343	0
1565.0	213.57056015059504	0
1575.0	213.58524073066948	0
1585.0	213.56027481332384	0
1595.0	213.575256466716	0
1605.0	213.56258966348327	0
1615.0	213.596842703431	0
1625.0	213.63023801407087	0
1635.0	213.6494529252995	0
1645.0	213.83089764173982	0
1655.0	214.0345726840359	0
1665.0	214.03547417726898	0
1675.0	214.07055170219863	0
1685.0	214.0882196785423	0
1695.0	214.11999487760508	0
1705.0	214.09873690699533	0
1715.0	214.10894497344725	0
1725.0	214.1239121715249	0
1735.0	214.1139592929344	0
1745.0	214.1224359374783	0
1755.0	214.09924489943958	0
1765.0	214.05679660575595	0
1775.0	214.00040588126623	0
1785.0	213.9315767893177	0
1795.0	213.9513835275495	0
1805.0	213.84996984424782	0
1815.0	213.88658331985795	0
1825.0	213.70691759596093	0
1835.0	213.51446439021484	0
1845.0	213.32401628441448	0
1855.0	213.09860757771162	0
1865.0	212.91111864773652	0
1875.0	212.67349381585313	0
1885.0	212.40806749097788	0
1895.0	212.12652698669464	0
1905.0	211.9258833361553	0
1915.0	211.67754437474224	0
1925.0	211.41758696632425	0
1935.0	211.13633572898524	0
1945.0	210.9530709090214	0
1955.0	210.63225112148518	0
1965.0	210.38932131174684	0
1975.0	210.28613532164118	0
1985.0	210.01406213407714	0
1995.0	209.71725529693384	0
2005.0	209.4069672737483	0
2015.0	209.0746513273714	0
2025.0	208.74195387760835	0
2035.0	208.39262438675766	0
2045.0	208.05524036920764	0
2055.0	207.73736113470426	0
2065.0	207.42238876787547	0
2075.0	207.11052455686598	0
2085.0	206.77420726182822	0
2095.0	206.59211361189585	0
2105.0	206.32232388782427	0
2115.0	206.08438010345057	0
2125.0	205.84598736110797	0
2135.0	205.80240781241335	0
2145.0	205.58737084245314	0
2155.0	205.44271037353457	0
2165.0	205.2911546019038	0
2175.0	205.13114081967532	0
2185.0	204.99920923754894	0
2195.0	204.85246667245093	0
2205.0	204.7276321511486	0
2215.0	204.5724842059993	0
2225.0	204.38440100718296	0
2235.0	204.1860679947747	0
2245.0	203.98215052001567	0
2255.0	203.85872307764222	0
2265.0	203.60649695686058	0
2275.0	203.3400438232276	0
2285.0	203.0535795335959	0
2295.0	202.7487142478401	0
2305.0	202.59674830107278	0
2315.0	202.26947473317412	0
2325.0	201.9558417389997	0
2335.0	201.6455343469602	0
2345.0	201.3289789506311	0
2355.0	201.04873266136812	0
2365.0	200.76889128068004	0
2375.0	200.50851942096614	0
2385.0	200.24465434126503	0
2395.0	200.03301711454586	0
2405.0	199.8561374461212	0
2415.0	199.74712264512675	0
2425.0	199.54348233536783	0
2435.0	199.39628458097033	0
2445.0	199.26168310088892	0
2455.0	199.10787435022263	0
2465.0	198.92882393607388	0
2475.0	198.90248609647685	0
2485.0	198.73136216970875	0
2495.0	198.52180696896914	0
2505.0	198.30348918798836	0
2515.0	198.0821127247938	0
2525.0	197.84230787931273	0
2535.0	197.59520970663357	0
